customer_id,audience_segment,audience_status,experiment_group,impressions,clicks,converted,revenue
C006131,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006132,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006133,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006134,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006135,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006136,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C006137,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C006138,High-Value Loyalists,Eligible,Treatment,3,0,1,40.26
C006139,High-Value Loyalists,Eligible,Treatment,3,1,0,0.0
C006140,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006141,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006142,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C006143,High-Value Loyalists,Eligible,Treatment,4,0,1,102.58
C006144,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006145,New Customers,Eligible,Treatment,6,0,0,0.0
C006146,New Customers,Eligible,Treatment,1,0,0,0.0
C006147,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006148,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006149,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006150,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C006151,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006152,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006153,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006154,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C006155,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C006156,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C006157,Lapsing Customers,Eligible,Treatment,1,0,1,102.06
C006158,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C006159,High-Value Loyalists,Eligible,Treatment,6,2,0,0.0
C006160,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006161,New Customers,Eligible,Treatment,3,0,1,68.6
C006162,New Customers,Eligible,Control,0,0,0,0.0
C006163,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006164,New Customers,Eligible,Treatment,6,0,0,0.0
C006165,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006166,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006167,New Customers,Eligible,Treatment,6,1,0,0.0
C006168,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C006169,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006170,New Customers,Eligible,Treatment,3,0,0,0.0
C006171,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006172,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006173,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006174,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006175,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C006176,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006177,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006178,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006179,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006180,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006181,High-Value Loyalists,Eligible,Treatment,3,0,1,127.51
C006182,New Customers,Eligible,Treatment,2,0,0,0.0
C006183,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C006184,New Customers,Eligible,Control,0,0,0,0.0
C006185,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006186,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006187,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006188,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C006189,New Customers,Eligible,Treatment,6,1,0,0.0
C006190,New Customers,Eligible,Control,0,0,0,0.0
C006191,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006192,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006193,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006194,New Customers,Eligible,Treatment,1,0,0,0.0
C006195,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006196,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006197,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006198,High-Value Loyalists,Suppressed,Suppressed,0,0,1,84.55
C006199,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006200,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006201,New Customers,Eligible,Treatment,6,1,1,75.4
C006202,New Customers,Eligible,Treatment,4,1,0,0.0
C006203,New Customers,Eligible,Control,0,0,0,0.0
C006204,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006205,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006206,New Customers,Eligible,Treatment,1,1,0,0.0
C006207,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006208,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006209,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006210,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006211,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C006212,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006213,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006214,New Customers,Eligible,Treatment,5,0,0,0.0
C006215,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006216,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C006217,New Customers,Eligible,Treatment,2,0,0,0.0
C006218,New Customers,Eligible,Treatment,1,0,0,0.0
C006219,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006220,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006221,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006222,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C006223,New Customers,Eligible,Control,0,0,0,0.0
C006224,High-Value Loyalists,Eligible,Treatment,1,0,1,59.61
C006225,New Customers,Eligible,Treatment,1,0,0,0.0
C006226,High-Value Loyalists,Eligible,Treatment,4,1,0,0.0
C006227,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006228,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006229,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006230,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006231,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006232,New Customers,Eligible,Treatment,5,1,0,0.0
C006233,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006234,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006235,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006236,High-Value Loyalists,Eligible,Treatment,5,1,1,142.31
C006237,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006238,New Customers,Eligible,Control,0,0,0,0.0
C006239,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006240,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006241,New Customers,Eligible,Treatment,1,0,0,0.0
C006242,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006243,High-Value Loyalists,Eligible,Treatment,1,1,0,0.0
C006244,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006245,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C006246,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006247,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006248,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006249,New Customers,Eligible,Treatment,4,0,0,0.0
C006250,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006251,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006252,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006253,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006254,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006255,Browsers / No Purchase,Eligible,Treatment,5,0,1,118.64
C006256,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006257,New Customers,Eligible,Control,0,0,0,0.0
C006258,High-Value Loyalists,Eligible,Treatment,1,1,0,0.0
C006259,New Customers,Eligible,Treatment,4,1,1,88.38
C006260,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006261,Browsers / No Purchase,Eligible,Treatment,6,0,1,66.19
C006262,High-Value Loyalists,Eligible,Treatment,3,0,1,160.91
C006263,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C006264,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006265,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006266,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006267,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006268,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006269,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006270,High-Value Loyalists,Eligible,Treatment,5,0,1,108.29
C006271,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006272,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C006273,New Customers,Eligible,Treatment,1,0,0,0.0
C006274,High-Value Loyalists,Eligible,Treatment,4,0,1,90.7
C006275,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006276,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C006277,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006278,New Customers,Eligible,Treatment,5,1,0,0.0
C006279,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006280,High-Value Loyalists,Eligible,Treatment,5,1,1,97.16
C006281,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006282,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006283,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006284,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006285,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006286,New Customers,Eligible,Treatment,1,0,0,0.0
C006287,New Customers,Eligible,Treatment,2,0,0,0.0
C006288,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C006289,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006290,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006291,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006292,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006293,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006294,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006295,High-Value Loyalists,Eligible,Control,0,0,1,90.5
C006296,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006297,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006298,New Customers,Eligible,Treatment,3,0,0,0.0
C006299,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C006300,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006301,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006302,New Customers,Eligible,Treatment,5,1,0,0.0
C006303,New Customers,Eligible,Treatment,3,0,0,0.0
C006304,High-Value Loyalists,Eligible,Treatment,6,1,0,0.0
C006305,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006306,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006307,New Customers,Eligible,Control,0,0,0,0.0
C006308,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006309,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006310,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006311,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006312,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006313,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006314,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006315,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006316,New Customers,Eligible,Control,0,0,1,40.86
C006317,New Customers,Suppressed,Suppressed,0,0,1,50.51
C006318,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006319,New Customers,Eligible,Control,0,0,0,0.0
C006320,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006321,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006322,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006323,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006324,High-Value Loyalists,Eligible,Treatment,6,1,0,0.0
C006325,New Customers,Eligible,Treatment,3,0,0,0.0
C006326,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006327,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006328,New Customers,Eligible,Treatment,5,0,1,85.72
C006329,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006330,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C006331,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006332,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006333,New Customers,Eligible,Treatment,3,1,0,0.0
C006334,Lapsing Customers,Eligible,Treatment,5,0,1,40.86
C006335,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006336,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006337,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006338,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006339,High-Value Loyalists,Eligible,Treatment,6,0,1,52.47
C006340,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006341,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006342,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006343,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C006344,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006345,Lapsing Customers,Eligible,Treatment,1,0,1,24.05
C006346,New Customers,Eligible,Treatment,5,1,0,0.0
C006347,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006348,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006349,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006350,New Customers,Eligible,Treatment,3,0,1,76.41
C006351,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006352,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006353,Browsers / No Purchase,Eligible,Treatment,5,1,1,83.97
C006354,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006355,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C006356,New Customers,Suppressed,Suppressed,0,0,1,99.21
C006357,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006358,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006359,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006360,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006361,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006362,New Customers,Eligible,Treatment,3,1,0,0.0
C006363,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006364,High-Value Loyalists,Eligible,Treatment,4,1,0,0.0
C006365,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006366,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006367,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006368,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006369,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006370,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006371,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006372,High-Value Loyalists,Eligible,Treatment,4,1,0,0.0
C006373,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C006374,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006375,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006376,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C006377,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006378,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006379,Lapsing Customers,Eligible,Treatment,6,1,1,127.67
C006380,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006381,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006382,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006383,New Customers,Eligible,Treatment,5,0,0,0.0
C006384,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006385,High-Value Loyalists,Eligible,Control,0,0,1,99.85
C006386,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006387,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006388,High-Value Loyalists,Eligible,Treatment,4,2,0,0.0
C006389,Browsers / No Purchase,Eligible,Treatment,5,2,0,0.0
C006390,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006391,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006392,New Customers,Eligible,Treatment,4,1,0,0.0
C006393,Lapsing Customers,Eligible,Treatment,6,2,1,101.94
C006394,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C006395,New Customers,Eligible,Treatment,1,0,0,0.0
C006396,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006397,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006398,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006399,New Customers,Eligible,Treatment,1,0,0,0.0
C006400,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006401,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006402,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006403,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006404,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006405,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006406,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006407,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C006408,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006409,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006410,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006411,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006412,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006413,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006414,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006415,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006416,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C006417,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006418,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006419,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006420,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006421,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006422,New Customers,Suppressed,Suppressed,0,0,0,0.0
C006423,New Customers,Eligible,Treatment,2,0,0,0.0
C006424,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006425,High-Value Loyalists,Eligible,Treatment,6,1,0,0.0
C006426,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006427,High-Value Loyalists,Eligible,Treatment,3,1,1,66.66
C006428,Lapsing Customers,Eligible,Treatment,5,0,1,116.29
C006429,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006430,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006431,Lapsing Customers,Eligible,Treatment,6,3,1,160.44
C006432,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C006433,High-Value Loyalists,Eligible,Treatment,4,1,0,0.0
C006434,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C006435,New Customers,Eligible,Treatment,6,1,0,0.0
C006436,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006437,New Customers,Eligible,Control,0,0,0,0.0
C006438,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C006439,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006440,New Customers,Eligible,Control,0,0,0,0.0
C006441,New Customers,Eligible,Treatment,2,0,0,0.0
C006442,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006443,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006444,Browsers / No Purchase,Eligible,Treatment,2,1,0,0.0
C006445,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006446,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006447,New Customers,Eligible,Treatment,5,1,0,0.0
C006448,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006449,New Customers,Eligible,Treatment,4,1,1,102.48
C006450,Browsers / No Purchase,Eligible,Treatment,2,0,1,86.54
C006451,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006452,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006453,New Customers,Eligible,Treatment,1,0,0,0.0
C006454,Lapsing Customers,Eligible,Treatment,1,0,1,145.0
C006455,New Customers,Eligible,Control,0,0,1,86.69
C006456,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006457,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006458,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006459,New Customers,Eligible,Treatment,2,0,0,0.0
C006460,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006461,Lapsing Customers,Eligible,Treatment,5,0,1,74.0
C006462,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006463,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006464,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006465,New Customers,Eligible,Treatment,3,1,0,0.0
C006466,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C006467,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006468,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006469,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006470,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006471,Lapsing Customers,Eligible,Treatment,6,1,1,60.12
C006472,New Customers,Eligible,Control,0,0,0,0.0
C006473,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C006474,New Customers,Eligible,Treatment,6,3,0,0.0
C006475,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C006476,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006477,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006478,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006479,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C006480,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006481,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006482,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006483,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006484,Browsers / No Purchase,Eligible,Treatment,2,0,1,95.69
C006485,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006486,Browsers / No Purchase,Eligible,Treatment,1,1,0,0.0
C006487,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C006488,New Customers,Eligible,Control,0,0,0,0.0
C006489,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006490,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C006491,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006492,New Customers,Eligible,Treatment,3,0,1,59.77
C006493,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006494,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C006495,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006496,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C006497,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006498,Lapsing Customers,Eligible,Treatment,4,1,1,43.88
C006499,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C006500,New Customers,Eligible,Treatment,2,0,1,59.47
C006501,Browsers / No Purchase,Eligible,Treatment,4,2,0,0.0
C006502,Lapsing Customers,Eligible,Treatment,1,0,1,56.21
C006503,New Customers,Eligible,Treatment,4,0,0,0.0
C006504,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006505,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006506,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C006507,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C006508,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006509,New Customers,Eligible,Treatment,4,0,1,67.95
C006510,New Customers,Eligible,Treatment,2,0,0,0.0
C006511,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C006512,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C006513,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C006514,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C006515,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006516,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C006517,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C006518,New Customers,Eligible,Treatment,2,0,0,0.0
C006519,Lapsing Customers,Eligible,Treatment,3,0,1,59.09
C006520,Lapsing Customers,Eligible,Treatment,6,2,1,44.2
C006521,Browsers / No Purchase,Eligible,Treatment,1,1,0,0.0
C006522,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C006523,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C006524,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006525,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C006526,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006527,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006528,High-Value Loyalists,Eligible,Treatment,5,2,0,0.0
C006529,New Customers,Eligible,Treatment,2,1,0,0.0
C006530,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006531,Lapsing Customers,Eligible,Control,0,0,0,0.0
C006532,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006533,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C006534,High-Value Loyalists,Eligible,Treatment,3,0,1,114.28
C006535,Lapsing Customers,Eligible,Treatment,3,0,1,101.97
C006536,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C006537,High-Value Loyalists,Eligible,Treatment,4,2,0,0.0
C006538,New Customers,Eligible,Treatment,2,0,1,60.05
C006539,New Customers,Eligible,Treatment,4,1,0,0.0
C006540,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C006541,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C006542,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C006543,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C006544,New Customers,Eligible,Treatment,4,0,0,0.0
C006545,Lapsing Customers,Eligible,Treatment,4,2,0,0.0
C006546,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C006547,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C006548,New Customers,Eligible,Treatment,5,0,0,0.0
C006549,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C006550,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C006551,Browsers / No Purchase,Eligible,Treatment,1,1,0,0.0
C006552,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
